"voyage_id","date_vessels_voyage_began","date_vessel_arrived_with_captives","year_of_arrival_at_port_of_disembarkation","total_embarked_18","total_disembarked","derived_duration","slaves_died_during_middle_passage","mortality_rate","if_res","days_since_bg","days_since_end"
29241,1616-03-19,1618-04-12,1618,380,304,65145600,76,0.2,0,278.37,285.91
28160,1616-04-11,1617-07-26,1617,413,331,40694400,82,0.198547215496368,0,278.6,283.31
29235,1616-08-29,1617-09-29,1617,372,297,34214400,75,0.201612903225806,0,280,283.96
28159,1616-09-13,1617-12-05,1617,346,277,38707200,69,0.199421965317919,0,280.15,284.63
28171,1617-02-06,1618-07-21,1618,329,263,45792000,66,0.200607902735562,0,281.61,286.91
28132,1617-02-25,1618-05-08,1618,481,220,37756800,261,0.542619542619543,0,281.8,286.17
28173,1617-03-06,1618-06-02,1618,329,263,39139200,66,0.200607902735562,0,281.89,286.42
28170,1617-03-14,1618-03-03,1618,413,331,30585600,82,0.198547215496368,0,281.97,285.51
29257,1617-04-01,1620-07-06,1620,427,341,102988800,86,0.201405152224824,0,282.15,294.07
29248,1617-04-22,1619-04-25,1619,349,279,63331200,70,0.200573065902579,0,282.36,289.69
28174,1617-05-01,1619-04-10,1619,447,358,61257600,89,0.19910514541387,0,282.45,289.54
29447,1617-06-25,1619-03-09,1619,413,331,53740800,82,0.198547215496368,0,283,289.22
29249,1617-06-26,1619-04-25,1619,413,331,57715200,82,0.198547215496368,0,283.01,289.69
29244,1617-07-03,1619-02-11,1619,352,281,50803200,71,0.201704545454545,0,283.08,288.96
29445,1617-07-16,1619-02-09,1619,413,331,49507200,82,0.198547215496368,0,283.21,288.94
28166,1617-08-01,1618-07-13,1618,481,385,29894400,96,0.1995841995842,0,283.37,286.83
28184,1617-10-03,1621-08-12,1621,483,386,121737600,97,0.200828157349896,0,284,298.09
29452,1617-10-09,1619-08-15,1619,390,312,58320000,78,0.2,0,284.06,290.81
29252,1617-10-13,1619-01-01,1619,350,147,38448000,203,0.58,0,284.1,288.55
29245,1617-11-15,1619-02-07,1619,357,285,38793600,72,0.201680672268908,0,284.43,288.92
29260,1617-11-15,1620-08-05,1620,443,354,85881600,89,0.200902934537246,0,284.43,294.37
28180,1618-01-01,1620-06-10,1620,640,512,76982400,128,0.2,0,284.9,293.81
28182,1618-01-01,1620-06-10,1620,196,157,76982400,39,0.198979591836735,0,284.9,293.81
28183,1618-01-01,1620-06-26,1620,584,467,78364800,117,0.200342465753425,0,284.9,293.97
28189,1618-01-01,1621-06-12,1621,413,331,108691200,82,0.198547215496368,0,284.9,297.48
28196,1618-01-01,1621-06-29,1621,219,175,110160000,44,0.200913242009132,0,284.9,297.65
29443,1618-01-01,1618-12-16,1618,355,284,30153600,71,0.2,0,284.9,288.39
29456,1618-01-01,1620-01-10,1620,159,127,63849600,32,0.20125786163522,0,284.9,292.29
29250,1618-02-17,1619-07-31,1619,455,364,45705600,91,0.2,0,285.37,290.66
29454,1618-03-10,1619-11-27,1619,469,375,54172800,94,0.200426439232409,0,285.58,291.85
29251,1618-04-05,1619-08-25,1619,395,316,43804800,79,0.2,0,285.84,290.91
29254,1618-04-08,1619-10-13,1619,413,331,47779200,82,0.198547215496368,0,285.87,291.4
29451,1618-04-22,1619-06-23,1619,155,124,36892800,31,0.2,0,286.01,290.28
28185,1618-05-11,1620-02-06,1620,456,364,54950400,92,0.201754385964912,0,286.2,292.56
29528,1618-06-17,1619-03-13,1619,359,287,23241600,72,0.200557103064067,0,286.57,289.26
29455,1618-06-25,1620-01-05,1620,413,331,48297600,82,0.198547215496368,0,286.65,292.24
28176,1619-01-01,1619-08-20,1619,346,277,19958400,69,0.199421965317919,0,288.55,290.86
28181,1619-01-01,1620-07-08,1620,397,317,47865600,80,0.201511335012594,0,288.55,294.09
28188,1619-01-01,1621-04-24,1621,363,290,72921600,73,0.201101928374656,0,288.55,296.99
28190,1619-01-01,1621-06-25,1621,413,330,78278400,83,0.200968523002421,0,288.55,297.61
28193,1619-01-01,1621-07-18,1621,400,320,80265600,80,0.2,0,288.55,297.84
28197,1619-01-01,1621-08-16,1621,481,385,82771200,96,0.1995841995842,0,288.55,298.13
28200,1619-01-01,1622-01-01,1622,256,205,94694400,51,0.19921875,0,288.55,299.51
28202,1619-01-01,1622-01-01,1622,413,331,94694400,82,0.198547215496368,0,288.55,299.51
29261,1619-01-01,1620-09-09,1620,580,464,53308800,116,0.2,0,288.55,294.72
29276,1619-01-01,1622-08-03,1622,456,364,113184000,92,0.201754385964912,0,288.55,301.65
29586,1619-01-01,1621-09-06,1621,359,287,84585600,72,0.200557103064067,0,288.55,298.34
29941,1619-01-01,1620-10-23,1620,421,337,57110400,84,0.199524940617577,0,288.55,295.16
29457,1619-03-03,1620-02-06,1620,456,364,29376000,92,0.201754385964912,0,289.16,292.56
29536,1619-03-06,1623-04-28,1623,378,302,130809600,76,0.201058201058201,0,289.19,304.33
28179,1619-03-26,1620-06-23,1620,430,344,39312000,86,0.2,0,289.39,293.94
29325,1619-03-26,1623-04-10,1623,372,297,127526400,75,0.201612903225806,0,289.39,304.15
29274,1619-03-29,1621-01-23,1621,371,297,57542400,74,0.199460916442049,0,289.42,296.08
29987,1619-03-29,1619-06-23,1619,254,203,7430400,51,0.200787401574803,0,289.42,290.28
29593,1619-03-30,1621-03-19,1621,706,565,62208000,141,0.19971671388102,0,289.43,296.63
29458,1619-05-30,1620-03-10,1620,481,385,24624000,96,0.1995841995842,0,290.04,292.89
29264,1619-06-01,1621-04-05,1621,329,263,58233600,66,0.200607902735562,0,290.06,296.8
28135,1619-06-03,1620-11-15,1620,578,462,45878400,116,0.200692041522491,0,290.08,295.39
28194,1619-06-08,1621-06-23,1621,436,349,64454400,87,0.19954128440367,0,290.13,297.59
28186,1619-07-30,1620-09-07,1620,413,330,34992000,83,0.200968523002421,0,290.65,294.7
40694,1619-10-13,1621-01-01,1621,359,287,38534400,72,0.200557103064067,0,291.4,295.86
29278,1620-01-01,1622-10-22,1622,397,317,88560000,80,0.201511335012594,0,292.2,302.45
29317,1620-01-01,1622-03-27,1622,503,402,70502400,101,0.200795228628231,0,292.2,300.36
29318,1620-01-01,1622-06-28,1622,528,422,78537600,106,0.200757575757576,0,292.2,301.29
29328,1620-01-01,1623-07-01,1623,388,311,110332800,77,0.198453608247423,0,292.2,304.97
29335,1620-01-01,1624-04-06,1624,343,274,134524800,69,0.201166180758017,0,292.2,307.77
29519,1620-03-06,1622-01-01,1622,214,159,57542400,55,0.257009345794392,0,292.85,299.51
28192,1620-03-21,1621-08-30,1621,323,258,45532800,65,0.201238390092879,0,293,298.27
28199,1620-03-21,1621-03-07,1621,374,299,30326400,75,0.200534759358289,0,293,296.51
28187,1620-03-27,1620-07-27,1620,413,331,10540800,82,0.198547215496368,0,293.06,294.28
28198,1620-04-01,1621-10-08,1621,326,261,47952000,65,0.199386503067485,0,293.11,298.66
29337,1620-05-23,1624-04-19,1624,379,303,123292800,76,0.200527704485488,0,293.63,307.9
28195,1620-06-06,1621-07-13,1621,256,205,34732800,51,0.19921875,0,293.77,297.79
28203,1620-06-27,1622-03-26,1622,200,160,55036800,40,0.2,0,293.98,300.35
29523,1620-06-27,1621-05-25,1621,276,221,28684800,55,0.199275362318841,0,293.98,297.3
28207,1620-09-04,1622-02-09,1622,265,212,45187200,53,0.2,0,294.67,299.9
29330,1620-09-24,1623-10-19,1623,354,283,96768000,71,0.200564971751412,0,294.87,306.07
29326,1620-10-27,1623-06-10,1623,360,288,82598400,72,0.2,0,295.2,304.76
29331,1621-01-01,1623-11-19,1623,394,315,90892800,79,0.200507614213198,0,295.86,306.38
29332,1621-01-01,1623-12-02,1623,339,271,92016000,68,0.200589970501475,0,295.86,306.51
29333,1621-01-01,1624-03-13,1623,380,304,100828800,76,0.2,0,295.86,307.53
29534,1621-01-01,1621-07-06,1621,310,231,16070400,79,0.254838709677419,0,295.86,297.72
28204,1621-02-09,1622-01-01,1622,194,155,28166400,39,0.201030927835052,0,296.25,299.51
29324,1621-03-27,1623-03-30,1623,386,309,63331200,77,0.199481865284974,0,296.71,304.04
29602,1621-04-03,1621-09-21,1621,397,317,14774400,80,0.201511335012594,0,296.78,298.49
29320,1621-04-05,1622-07-20,1622,258,206,40694400,52,0.201550387596899,0,296.8,301.51
29322,1621-04-05,1622-12-25,1622,397,317,54345600,80,0.201511335012594,0,296.8,303.09
29465,1621-04-16,1624-01-04,1624,329,263,85795200,66,0.200607902735562,0,296.91,306.84
29343,1621-07-29,1624-08-06,1624,528,422,95385600,106,0.200757575757576,0,297.95,308.99
29591,1621-09-02,1624-09-06,1624,364,292,95040000,72,0.197802197802198,0,298.3,309.3
29316,1621-10-23,1622-03-27,1622,346,277,13392000,69,0.199421965317919,0,298.81,300.36
29596,1621-11-06,1623-04-01,1623,368,294,44150400,74,0.201086956521739,0,298.95,304.06
29462,1621-11-11,1623-09-05,1623,304,243,57283200,61,0.200657894736842,0,299,305.63
29281,1622-01-01,1624-08-24,1624,371,297,83462400,74,0.199460916442049,0,299.51,309.17
29597,1622-01-01,1623-02-13,1623,384,307,35251200,77,0.200520833333333,0,299.51,303.59
29319,1622-01-23,1622-06-29,1622,413,331,13564800,82,0.198547215496368,0,299.73,301.3
29336,1622-03-27,1624-04-13,1624,387,309,64627200,78,0.201550387596899,0,300.36,307.84
29648,1622-03-27,1626-02-18,1626,26,21,123033600,5,0.192307692307692,0,300.36,314.6
29349,1622-06-08,1625-06-11,1625,345,276,94953600,69,0.2,0,301.09,312.08
29467,1622-10-08,1624-07-16,1624,371,297,55900800,74,0.199460916442049,0,302.31,308.78
29288,1623-01-01,1629-09-20,1629,371,297,212025600,74,0.199460916442049,0,303.16,327.7
29344,1623-01-01,1625-01-09,1625,365,292,63849600,73,0.2,0,303.16,310.55
29350,1623-01-01,1625-07-14,1625,332,265,79920000,67,0.201807228915663,0,303.16,312.41
29378,1623-01-01,1628-11-04,1628,357,286,184377600,71,0.198879551820728,0,303.16,324.5
29339,1623-03-11,1624-06-19,1624,364,292,40262400,72,0.197802197802198,0,303.85,308.51
29988,1623-03-22,1624-08-01,1624,236,150,43027200,86,0.364406779661017,0,303.96,308.94
29965,1623-03-24,1625-01-01,1625,332,265,56073600,67,0.201807228915663,0,303.98,310.47
29347,1624-01-01,1625-05-29,1625,346,277,44409600,69,0.199421965317919,0,306.81,311.95
29369,1624-01-19,1627-09-18,1627,371,297,115603200,74,0.199460916442049,0,306.99,320.37
29356,1624-01-26,1626-01-24,1626,369,295,62985600,74,0.200542005420054,0,307.06,314.35
29357,1624-02-23,1626-03-14,1626,329,263,64800000,66,0.200607902735562,0,307.34,314.84
29363,1624-02-24,1626-10-24,1626,413,331,84067200,82,0.198547215496368,0,307.35,317.08
29360,1624-04-02,1626-06-04,1626,371,297,68515200,74,0.199460916442049,0,307.73,315.66
29287,1624-07-05,1627-09-05,1627,369,295,99964800,74,0.200542005420054,0,308.67,320.24
29364,1624-11-28,1627-04-26,1627,371,296,75945600,75,0.202156334231806,0,310.13,318.92
29346,1625-01-01,1625-04-29,1625,335,268,10195200,67,0.2,0,310.47,311.65
29358,1625-01-01,1626-05-17,1626,382,306,43286400,76,0.198952879581152,0,310.47,315.48
29599,1625-01-29,1626-04-29,1626,328,262,39312000,66,0.201219512195122,0,310.75,315.3
29355,1625-03-05,1627-01-22,1627,329,263,59443200,66,0.200607902735562,0,311.1,317.98
29383,1625-04-14,1629-08-15,1629,350,280,136857600,70,0.2,0,311.5,327.34
29393,1625-09-26,1630-11-16,1630,330,264,162172800,66,0.2,0,313.15,331.92
29370,1626-01-01,1627-09-18,1627,383,307,54000000,76,0.198433420365535,0,314.12,320.37
29568,1626-02-22,1628-08-23,1628,303,242,78883200,61,0.201320132013201,0,314.64,323.77
29365,1626-04-11,1627-05-29,1627,413,331,35683200,82,0.198547215496368,0,315.12,319.25
29366,1626-04-11,1627-07-19,1627,312,250,40089600,62,0.198717948717949,0,315.12,319.76
29291,1626-06-09,1631-07-27,1631,371,297,161913600,74,0.199460916442049,0,315.71,334.45
29613,1626-07-03,1632-09-09,1632,354,283,195264000,71,0.200564971751412,0,315.95,338.55
29392,1627-01-01,1630-11-07,1630,346,277,121478400,69,0.199421965317919,0,317.77,331.83
29404,1627-01-01,1632-04-03,1632,371,297,165801600,74,0.199460916442049,0,317.77,336.96
29372,1627-02-12,1628-02-19,1628,341,273,32140800,68,0.19941348973607,0,318.19,321.91
29388,1627-03-13,1630-02-23,1630,372,297,93139200,75,0.201612903225806,0,318.48,329.26
29382,1627-03-27,1629-06-24,1629,371,297,70848000,74,0.199460916442049,0,318.62,326.82
29616,1627-03-27,1633-06-25,1633,329,263,197164800,66,0.200607902735562,0,318.62,341.44
29376,1627-03-28,1628-07-06,1628,360,288,40262400,72,0.2,0,318.63,323.29
29390,1627-03-28,1630-06-13,1630,329,263,101347200,66,0.200607902735562,0,318.63,330.36
29384,1628-02-23,1629-12-16,1629,329,263,57196800,66,0.200607902735562,0,321.95,328.57
29627,1628-02-23,1633-07-15,1633,337,269,170121600,68,0.201780415430267,0,321.95,341.64
29375,1628-03-01,1628-07-02,1628,334,267,10627200,67,0.20059880239521,0,322.02,323.25
29632,1628-03-17,1633-10-07,1633,296,236,175392000,60,0.202702702702703,0,322.18,342.48
29395,1628-03-18,1631-03-23,1631,312,250,95040000,62,0.198717948717949,0,322.19,333.19
29417,1628-04-03,1636-12-01,1636,356,285,273369600,71,0.199438202247191,0,322.35,353.99
29386,1628-04-15,1630-02-10,1630,354,284,57542400,70,0.19774011299435,0,322.47,329.13
29389,1628-04-18,1630-03-15,1630,371,297,60134400,74,0.199460916442049,0,322.5,329.46
42805,1628-08-29,1629-02-25,1629,50,40,15552000,10,0.2,0,323.83,325.63
29408,1629-05-28,1631-08-12,1632,350,280,69638400,70,0.2,0,326.55,334.61
29391,1629-07-20,1630-06-23,1630,356,285,29203200,71,0.199438202247191,0,327.08,330.46
29399,1629-07-21,1631-06-28,1631,339,271,61084800,68,0.200589970501475,0,327.09,334.16
29601,1629-10-27,1631-01-14,1631,371,297,38361600,74,0.199460916442049,0,328.07,332.51
29405,1629-11-16,1632-08-03,1632,368,294,85622400,74,0.201086956521739,0,328.27,338.18
29407,1630-03-07,1632-12-07,1632,371,297,86918400,74,0.199460916442049,0,329.38,339.44
29614,1630-03-23,1631-08-11,1631,371,297,43718400,74,0.199460916442049,0,329.54,334.6
29634,1630-04-03,1634-04-13,1634,363,291,127094400,72,0.198347107438017,0,329.65,344.36
29396,1630-04-06,1631-06-02,1631,367,294,36460800,73,0.198910081743869,0,329.68,333.9
29617,1630-04-25,1633-05-26,1633,329,263,97372800,66,0.200607902735562,0,329.87,341.14
29400,1630-04-26,1631-07-10,1631,370,296,38016000,74,0.2,0,329.88,334.28
29628,1630-11-20,1633-06-09,1633,312,250,80524800,62,0.198717948717949,0,331.96,341.28
29548,1631-01-01,1633-05-31,1633,346,277,76118400,69,0.199421965317919,0,332.38,341.19
29631,1631-01-01,1633-11-27,1633,346,277,91670400,69,0.199421965317919,0,332.38,342.99
29625,1631-01-06,1632-05-15,1632,346,277,42768000,69,0.199421965317919,0,332.43,337.38
29630,1631-02-03,1633-07-15,1633,371,297,77155200,74,0.199460916442049,0,332.71,341.64
29295,1631-03-14,1633-05-31,1633,355,284,69897600,71,0.2,0,333.1,341.19
29406,1631-04-16,1632-09-10,1632,354,284,44323200,70,0.19774011299435,0,333.43,338.56
29641,1631-04-16,1635-10-16,1635,354,284,142041600,70,0.19774011299435,0,333.43,349.87
29624,1631-06-17,1632-12-21,1632,329,263,47779200,66,0.200607902735562,0,334.05,339.58
29501,1632-01-01,1634-10-06,1634,500,400,87177600,100,0.2,0,336.03,346.12
29619,1632-01-01,1636-01-12,1636,355,284,127180800,71,0.2,0,336.03,350.75
29626,1632-04-02,1633-07-28,1633,329,263,41644800,66,0.200607902735562,0,336.95,341.77
29639,1632-04-16,1635-07-06,1635,352,281,101606400,71,0.201704545454545,0,337.09,348.85
29500,1632-05-13,1634-07-30,1634,375,300,69811200,75,0.2,0,337.36,345.44
29629,1632-09-17,1633-07-13,1633,346,277,25833600,69,0.199421965317919,0,338.63,341.62
29637,1632-11-23,1634-07-18,1634,372,298,52012800,74,0.198924731182796,0,339.3,345.32
29302,1632-12-11,1636-04-30,1636,386,308,106790400,78,0.202072538860104,0,339.48,351.84
41486,1632-12-15,1633-03-01,1633,359,287,6566400,72,0.200557103064067,0,339.52,340.28
29298,1633-06-10,1634-06-17,1634,346,277,32140800,69,0.199421965317919,0,341.29,345.01
29638,1633-06-21,1633-12-26,1633,343,274,16243200,69,0.201166180758017,0,341.4,343.28
29416,1633-09-09,1636-06-01,1636,343,274,86054400,69,0.201166180758017,0,342.2,352.16
29301,1633-10-05,1635-08-05,1635,378,302,57801600,76,0.201058201058201,0,342.46,349.15
29300,1633-11-01,1634-09-13,1634,355,284,27302400,71,0.2,0,342.73,345.89
42806,1634-02-01,1634-04-11,1634,335,268,5961600,67,0.2,0,343.65,344.34
29661,1634-02-25,1634-11-28,1634,359,287,23846400,72,0.200557103064067,0,343.89,346.65
29675,1634-04-26,1637-01-01,1637,397,318,84758400,79,0.198992443324937,0,344.49,354.3
29504,1634-04-28,1635-05-26,1635,438,350,33955200,88,0.200913242009132,0,344.51,348.44
29503,1634-04-29,1634-12-28,1634,500,400,20995200,100,0.2,0,344.52,346.95
29618,1634-05-10,1636-02-11,1636,346,277,55468800,69,0.199421965317919,0,344.63,351.05
29622,1634-08-01,1635-12-27,1635,363,290,44323200,73,0.201101928374656,0,345.46,350.59
11288,1635-01-01,1637-06-02,1637,188,176,76291200,12,0.0638297872340425,0,346.99,355.82
11289,1635-01-01,1637-06-02,1637,188,179,76291200,9,0.0478723404255319,0,346.99,355.82
29412,1635-01-01,1636-08-13,1636,371,297,50976000,74,0.199460916442049,0,346.99,352.89
29426,1635-01-01,1638-06-19,1638,363,290,109296000,73,0.201101928374656,0,346.99,359.64
29410,1635-02-12,1636-07-30,1636,367,294,46137600,73,0.198910081743869,0,347.41,352.75
29414,1635-04-21,1636-09-25,1636,362,290,45187200,72,0.198895027624309,0,348.09,353.32
29418,1635-07-17,1637-03-12,1637,346,277,52185600,69,0.199421965317919,0,348.96,355
29633,1635-08-27,1636-04-13,1636,363,290,19872000,73,0.201101928374656,0,349.37,351.67
29305,1635-10-10,1638-05-17,1638,363,290,82080000,73,0.201101928374656,0,349.81,359.31
29415,1635-10-10,1636-11-08,1636,371,297,34128000,74,0.199460916442049,0,349.81,353.76
29411,1635-10-23,1636-07-30,1636,371,297,24278400,74,0.199460916442049,0,349.94,352.75
29427,1635-10-23,1638-07-28,1638,371,297,87177600,74,0.199460916442049,0,349.94,360.03
29304,1635-11-05,1638-05-17,1638,363,290,79833600,73,0.201101928374656,0,350.07,359.31
29684,1635-11-05,1637-10-23,1637,351,281,62035200,70,0.199430199430199,0,350.07,357.25
29474,1636-02-29,1637-12-21,1637,371,297,57110400,74,0.199460916442049,0,351.23,357.84
29423,1636-03-26,1638-03-08,1638,371,297,61516800,74,0.199460916442049,0,351.49,358.61
29420,1636-04-23,1637-07-13,1637,360,288,38534400,72,0.2,0,351.77,356.23
29422,1636-04-23,1638-01-01,1638,364,291,53395200,73,0.200549450549451,0,351.77,357.95
29310,1636-05-23,1639-05-03,1639,371,297,92880000,74,0.199460916442049,0,352.07,362.82
29696,1636-05-23,1638-03-18,1638,359,287,57369600,72,0.200557103064067,0,352.07,358.71
29430,1636-09-26,1639-06-05,1639,371,297,84844800,74,0.199460916442049,0,353.33,363.15
29309,1636-10-10,1639-05-01,1639,387,309,80611200,78,0.201550387596899,0,353.47,362.8
29429,1636-10-24,1639-04-14,1639,363,290,77932800,73,0.201101928374656,0,353.61,362.63
11302,1637-01-01,1638-09-22,1638,72,70,54345600,2,0.0277777777777778,0,354.3,360.59
29308,1637-01-24,1639-05-01,1639,363,290,71452800,73,0.201101928374656,0,354.53,362.8
29435,1637-01-24,1641-07-29,1641,352,250,142300800,102,0.289772727272727,0,354.53,371
29311,1637-04-18,1640-08-11,1640,371,297,104630400,74,0.199460916442049,0,355.37,367.48
29711,1637-04-18,1639-07-01,1639,359,287,69465600,72,0.200557103064067,0,355.37,363.41
29431,1637-04-29,1639-06-11,1639,371,297,66787200,74,0.199460916442049,0,355.48,363.21
29425,1637-05-12,1638-05-19,1638,355,284,32140800,71,0.2,0,355.61,359.33
29432,1638-01-01,1639-07-01,1639,340,272,47174400,68,0.2,0,357.95,363.41
11304,1638-12-01,1639-10-19,1639,105,98,27820800,7,0.0666666666666667,0,361.29,364.51
11318,1638-12-01,1639-04-26,1639,143,136,12614400,7,0.048951048951049,0,361.29,362.75
11266,1640-07-13,1641-04-29,1641,305,249,25056000,56,0.183606557377049,0,367.19,370.09
11263,1641-03-02,1642-02-06,1642,361,287,29462400,74,0.204986149584488,0,369.51,372.92
11300,1641-05-30,1641-11-10,1641,89,76,14169600,13,0.146067415730337,0,370.4,372.04
11326,1641-05-30,1642-02-23,1642,78,77,23241600,1,0.0128205128205128,0,370.4,373.09
11328,1641-05-30,1642-07-01,1642,144,128,34300800,16,0.111111111111111,0,370.4,374.37
11331,1641-05-30,1642-11-27,1642,122,107,47174400,15,0.122950819672131,0,370.4,375.86
11321,1641-09-17,1642-03-31,1642,26,25,16848000,1,0.0384615384615385,0,371.5,373.45
11322,1641-09-17,1642-07-01,1642,77,59,24796800,18,0.233766233766234,0,371.5,374.37
11323,1641-09-17,1642-07-01,1642,77,59,24796800,18,0.233766233766234,0,371.5,374.37
11324,1641-09-17,1642-07-01,1642,77,60,24796800,17,0.220779220779221,0,371.5,374.37
11325,1641-09-17,1642-08-08,1642,65,49,28080000,16,0.246153846153846,0,371.5,374.75
11346,1644-01-01,1644-12-19,1644,300,248,30499200,52,0.173333333333333,0,379.86,383.39
11347,1644-01-01,1645-01-18,1645,502,467,33091200,35,0.0697211155378486,0,379.86,383.69
21963,1644-08-24,1645-01-01,1645,100,80,11232000,20,0.2,0,382.22,383.52
25055,1644-11-01,1645-01-01,1645,149,126,5270400,23,0.154362416107383,0,382.91,383.52
11350,1645-01-01,1645-11-28,1645,300,181,28598400,119,0.396666666666667,0,383.52,386.83
21965,1645-01-01,1646-01-01,1646,251,174,31536000,77,0.306772908366534,0,383.52,387.17
11317,1645-05-13,1646-01-11,1646,283,251,20995200,32,0.113074204946996,0,384.84,387.27
11602,1645-05-13,1646-03-20,1646,283,245,26870400,38,0.134275618374558,0,384.84,387.95
11603,1645-07-28,1646-03-20,1646,283,245,20304000,38,0.134275618374558,0,385.6,387.95
11353,1646-10-26,1647-07-01,1647,240,155,21427200,85,0.354166666666667,1,390.15,392.63
